Property ID,Society,Society Link,Name,Page Title,Price,Marla,Area (sqft),Bedrooms,Baths,Floor Number,Total Floors,Built Year,Rooms,Other Rooms,Link,Built in year,Parking Spaces,Floors,Bathrooms,Servant Quarters,Kitchens,Store Rooms
53538606,Bahria Town,https://www.zameen.com/Houses_Property/Lahore_Bahria_Town-509-1.html,"3 Bedroom House for sale in Bahria Town, Lahore","Bahria Town - Sector E, Bahria Town, Lahore, Punjab",PKR 3.1 Crore,10.0,2250.0,3,4,,,2025,"{'Bedrooms': '3', 'Bathrooms': '4', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_10_marla_brand_new_luxury_house_available_for_sale_in_bahria_town_lahore-53538606-1802-1.html,2025,,,4,1,2,1
53517730,Bahria Town,https://www.zameen.com/Houses_Property/Lahore_Bahria_Town-509-1.html,"4 Bedroom House for sale in Bahria Town, Lahore","Bahria Town - Sector E, Bahria Town, Lahore, Punjab",PKR 3.4 Crore,8.0,1800.0,4,4,,,2025,"{'Bedrooms': '4', 'Bathrooms': '4', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_stunning_house_is_available_for_sale_in_bahria_town_-_sector_e-53517730-1802-1.html,2025,4,2,4,1,2,1
53517734,Bahria Town,https://www.zameen.com/Houses_Property/Lahore_Bahria_Town-509-1.html,"3 Bedroom House for sale in Bahria Town, Lahore","Bahria Town - Sector E, Bahria Town, Lahore, Punjab",PKR 2.2 Crore,5.0,1125.0,3,4,,,2025,"{'Bedrooms': '3', 'Bathrooms': '4', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_gorgeous_5_marla_house_for_sale_available_in_bahria_town_-_sector_e-53517734-1802-1.html,2025,4,2,4,1,2,1
53517737,Bahria Town,https://www.zameen.com/Houses_Property/Lahore_Bahria_Town-509-1.html,"3 Bedroom House for sale in Bahria Town, Lahore","Bahria Town - Sector E, Bahria Town, Lahore, Punjab",PKR 2 Crore,5.0,1125.0,3,4,,,2025,"{'Bedrooms': '3', 'Bathrooms': '4', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_ideal_house_is_available_for_sale_in_lahore-53517737-1802-1.html,2025,,2,4,1,2,1
53517740,Bahria Town,https://www.zameen.com/Houses_Property/Lahore_Bahria_Town-509-1.html,"5 Bedroom House for sale in Bahria Town, Lahore","Bahria Town - Sector C, Bahria Town, Lahore, Punjab",PKR 8 Crore,1.0,225.0,5,5,,,2025,"{'Bedrooms': '5', 'Bathrooms': '5', 'Kitchens': '2'}","Drawing Room, Dining Room, Study Room",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_a_house_of_1_kanal_in_lahore-53517740-1784-1.html,2025,,,5,,2,
53517742,Bahria Town,https://www.zameen.com/Houses_Property/Lahore_Bahria_Town-509-1.html,"5 Bedroom House for sale in Bahria Town, Lahore","Bahria Town - Sector C, Bahria Town, Lahore, Punjab",PKR 7.5 Crore,1.0,225.0,5,5,,,,"{'Bedrooms': '5', 'Bathrooms': '5', 'Kitchens': '2'}","Drawing Room, Dining Room, Study Room",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_idyllic_house_available_in_bahria_town_-_sector_c_for_sale-53517742-1784-1.html,,,,5,,2,
53517744,Bahria Town,https://www.zameen.com/Houses_Property/Lahore_Bahria_Town-509-1.html,"5 Bedroom House for sale in Bahria Town, Lahore","Bahria Town - Sector C, Bahria Town, Lahore, Punjab",PKR 7 Crore,1.0,225.0,5,5,,,2024,"{'Bedrooms': '5', 'Bathrooms': '5', 'Kitchens': '2'}","Drawing Room, Dining Room, Study Room, Prayer Room",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_1_kanal_house_in_bahria_town_-_sector_c-53517744-1784-1.html,2024,1,,5,,2,
53517747,Bahria Town,https://www.zameen.com/Houses_Property/Lahore_Bahria_Town-509-1.html,"5 Bedroom House for sale in Bahria Town, Lahore","Bahria Town - Sector C, Bahria Town, Lahore, Punjab",PKR 6.5 Crore,1.0,225.0,5,5,,,,"{'Bedrooms': '5', 'Bathrooms': '5', 'Kitchens': '2'}","Drawing Room, Dining Room, Study Room",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_ideally_located_house_for_sale_in_bahria_town_-_sector_c_available-53517747-1784-1.html,,,,5,,2,
53517750,Bahria Town,https://www.zameen.com/Houses_Property/Lahore_Bahria_Town-509-1.html,"5 Bedroom House for sale in Bahria Town, Lahore","Bahria Town - Sector C, Bahria Town, Lahore, Punjab",PKR 5 Crore,10.0,2250.0,5,5,,,2024,"{'Bedrooms': '5', 'Bathrooms': '5', 'Kitchens': '2'}","Drawing Room, Dining Room, Study Room, Prayer Room",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_looking_for_a_house_in_bahria_town_-_sector_c-53517750-1784-1.html,2024,1,,5,,2,
53517753,Bahria Town,https://www.zameen.com/Houses_Property/Lahore_Bahria_Town-509-1.html,"5 Bedroom House for sale in Bahria Town, Lahore","Bahria Town - Sector C, Bahria Town, Lahore, Punjab",PKR 4.5 Crore,10.0,2250.0,5,5,,,2025,"{'Bedrooms': '5', 'Bathrooms': '5', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_10_marla_house_for_sale_in_bahria_town_-_sector_c_lahore-53517753-1784-1.html,2025,4,2,5,1,2,1
53517757,Bahria Town,https://www.zameen.com/Houses_Property/Lahore_Bahria_Town-509-1.html,"5 Bedroom House for sale in Bahria Town, Lahore","Bahria Town - Sector C, Bahria Town, Lahore, Punjab",PKR 4 Crore,10.0,2250.0,5,5,,,,"{'Bedrooms': '5', 'Bathrooms': '5', 'Kitchens': '2'}",Study Room,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_book_house_today_in_bahria_town_-_sector_c-53517757-1784-1.html,,,,5,,2,
53517760,Bahria Town,https://www.zameen.com/Houses_Property/Lahore_Bahria_Town-509-1.html,"5 Bedroom House for sale in Bahria Town, Lahore","Bahria Town - Sector C, Bahria Town, Lahore, Punjab",PKR 3.5 Crore,10.0,2250.0,5,5,,,,"{'Bedrooms': '5', 'Bathrooms': '5', 'Kitchens': '2'}",Study Room,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_stunning_and_affordable_house_available_for_sale_in_bahria_town_-_sector_c-53517760-1784-1.html,,,,5,,2,
53517762,Bahria Town,https://www.zameen.com/Houses_Property/Lahore_Bahria_Town-509-1.html,"4 Bedroom House for sale in Bahria Town, Lahore","Bahria Town - Sector C, Bahria Town, Lahore, Punjab",PKR 3.3 Crore,8.0,1800.0,4,4,,,2025,"{'Bedrooms': '4', 'Bathrooms': '4', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_your_search_for_house_in_lahore_ends_here-53517762-1784-1.html,2025,8,2,4,1,2,1
53517764,Bahria Town,https://www.zameen.com/Houses_Property/Lahore_Bahria_Town-509-1.html,"4 Bedroom House for sale in Bahria Town, Lahore","Bahria Town - Sector C, Bahria Town, Lahore, Punjab",PKR 3.4 Crore,8.0,1800.0,4,4,,,2025,"{'Bedrooms': '4', 'Bathrooms': '4', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_reserve_a_house_now_in_bahria_town_-_sector_c-53517764-1784-1.html,2025,6,2,4,1,2,1
53517766,Bahria Town,https://www.zameen.com/Houses_Property/Lahore_Bahria_Town-509-1.html,"4 Bedroom House for sale in Bahria Town, Lahore","Bahria Town - Sector C, Bahria Town, Lahore, Punjab",PKR 3.2 Crore,8.0,1800.0,4,4,,,,"{'Bedrooms': '4', 'Bathrooms': '4', 'Kitchens': '2'}",Study Room,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_buying_a_house_in_bahria_town_-_sector_c-53517766-1784-1.html,,,,4,,2,
53517769,Bahria Town,https://www.zameen.com/Houses_Property/Lahore_Bahria_Town-509-1.html,"3 Bedroom House for sale in Bahria Town, Lahore","Bahria Town - Sector C, Bahria Town, Lahore, Punjab",PKR 2.2 Crore,5.0,1125.0,3,4,,,2023,"{'Bedrooms': '3', 'Bathrooms': '4', 'Kitchens': '2'}",Study Room,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_get_your_dream_house_in_bahria_town_-_sector_c_lahore-53517769-1784-1.html,2023,2,,4,,2,
53517771,Bahria Town,https://www.zameen.com/Houses_Property/Lahore_Bahria_Town-509-1.html,"3 Bedroom House for sale in Bahria Town, Lahore","Bahria Town - Sector C, Bahria Town, Lahore, Punjab",PKR 2 Crore,5.0,1125.0,3,4,,,2024,"{'Bedrooms': '3', 'Bathrooms': '4', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_5_marla_house_for_sale_in_bahria_town_-_sector_c_lahore_in_only_rs_20000000-53517771-1784-1.html,2024,2,,4,1,2,1
53517772,Bahria Town,https://www.zameen.com/Houses_Property/Lahore_Bahria_Town-509-1.html,"3 Bedroom House for sale in Bahria Town, Lahore","Bahria Town - Sector C, Bahria Town, Lahore, Punjab",PKR 1.8 Crore,5.0,1125.0,3,4,,,,"{'Bedrooms': '3', 'Bathrooms': '4', 'Kitchens': '2'}","Drawing Room, Dining Room, Study Room",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_buy_5_marla_house_at_highly_affordable_price-53517772-1784-1.html,,,,4,,2,
53517773,Bahria Town,https://www.zameen.com/Houses_Property/Lahore_Bahria_Town-509-1.html,"5 Bedroom House for sale in Bahria Town, Lahore","Bahria Town - Nargis Extension, Bahria Town - Sector C, Bahria Town, Lahore, Punjab",PKR 3.75 Crore,10.0,2250.0,4,6,,,2023,"{'Bedrooms': '4', 'Bathrooms': '4', 'Kitchens': '2'}","Drawing Room, Dining Room, Study Room",https://www.zameen.com/Property/bahria_town_sector_c_bahria_town_-_nargis_extension_brand_new_hussain_block_bahria_town_lahore_house_for_sale-53517773-9839-1.html,2023,2,,4,,2,
53517776,Bahria Town,https://www.zameen.com/Houses_Property/Lahore_Bahria_Town-509-1.html,"5 Bedroom House for sale in Bahria Town, Lahore","Bahria Town - Sector C, Bahria Town, Lahore, Punjab",PKR 6 Crore,1.0,225.0,5,5,,,,"{'Bedrooms': '5', 'Bathrooms': '5', 'Kitchens': '2'}","Servant Quarters, Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Store Rooms, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_centrally_located_house_in_bahria_town_-_sector_c_is_available_for_sale-53517776-1784-1.html,,,,5,,2,
53517727,Bahria Town,https://www.zameen.com/Houses_Property/Lahore_Bahria_Town-509-1.html,"5 Bedroom House for sale in Bahria Town, Lahore","Bahria Town - Sector E, Bahria Town, Lahore, Punjab",PKR 4 Crore,10.0,2250.0,5,5,,,2025,"{'Bedrooms': '5', 'Bathrooms': '5', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_beautifully_constructed_house_is_available_for_sale_in_bahria_town_-_sector_e-53517727-1802-1.html,2025,4,2,5,1,2,1
53517724,Bahria Town,https://www.zameen.com/Houses_Property/Lahore_Bahria_Town-509-1.html,"5 Bedroom House for sale in Bahria Town, Lahore","Bahria Town - Sector E, Bahria Town, Lahore, Punjab",PKR 4.5 Crore,10.0,2250.0,5,5,,,2025,"{'Bedrooms': '5', 'Bathrooms': '5', 'Kitchens': '2'}",Study Room,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_10_marla_house_in_bahria_town_-_sector_e_for_sale_at_good_location-53517724-1802-1.html,2025,,,5,,2,
53517723,Bahria Town,https://www.zameen.com/Houses_Property/Lahore_Bahria_Town-509-1.html,"5 Bedroom House for sale in Bahria Town, Lahore","Bahria Town - Sector E, Bahria Town, Lahore, Punjab",PKR 5 Crore,10.0,2250.0,5,5,,,2024,"{'Bedrooms': '5', 'Bathrooms': '5', 'Servant Quarters': '3', 'Kitchens': '2'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Store Rooms, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_get_your_dream_house_in_bahria_town_-_sector_e_lahore-53517723-1802-1.html,2024,8,2,5,3,2,
53517721,Bahria Town,https://www.zameen.com/Houses_Property/Lahore_Bahria_Town-509-1.html,"4 Bedroom House for sale in Bahria Town, Lahore","Bahria Town - Jasmine Block, Bahria Town - Sector C, Bahria Town, Lahore, Punjab",PKR 3.4 Crore,10.0,2250.0,4,4,,,2022,"{'Bedrooms': '4', 'Bathrooms': '4', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/bahria_town_sector_c_bahria_town_-_jasmine_block_house_of_10_marla_is_available_in_contemporary_neighborhood_of_bahria_town-53517721-1786-1.html,2022,2,2,4,1,2,1
53517705,Bahria Town,https://www.zameen.com/Houses_Property/Lahore_Bahria_Town-509-1.html,"4 Bedroom House for sale in Bahria Town, Lahore","Bahria Town - Sector E, Bahria Town, Lahore, Punjab",PKR 3.3 Crore,8.0,1800.0,4,4,,,2024,"{'Bedrooms': '4', 'Bathrooms': '4', 'Kitchens': '2'}","Servant Quarters, Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Store Rooms, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_house_of_8_marla_is_available_in_contemporary_neighborhood_of_bahria_town-53517705-1802-1.html,2024,1,,4,,2,
53517701,Bahria Town,https://www.zameen.com/Houses_Property/Lahore_Bahria_Town-509-1.html,"4 Bedroom House for sale in Bahria Town, Lahore","Bahria Town - Sector E, Bahria Town, Lahore, Punjab",PKR 3.2 Crore,8.0,1800.0,4,4,,,2018,"{'Bedrooms': '4', 'Bathrooms': '4', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_get_in_touch_now_to_buy_a_8_marla_house_in_lahore-53517701-1802-1.html,2018,2,,4,1,2,1
53416527,Bahria Town,https://www.zameen.com/Houses_Property/Lahore_Bahria_Town-509-1.html,"4 Bedroom House for sale in Bahria Town, Lahore","Bahria Town - Jasmine Block, Bahria Town - Sector C, Bahria Town, Lahore, Punjab",PKR 3.35 Crore,10.0,2250.0,2,5,,,,"{'Bedrooms': '2', 'Bathrooms': '2', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '2'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/bahria_town_sector_c_bahria_town_-_jasmine_block_excellent_location_10-marla_jasmine_block_house_for_sale-53416527-1786-1.html,,,,2,1,1,2
53416520,Bahria Town,https://www.zameen.com/Houses_Property/Lahore_Bahria_Town-509-1.html,"5 Bedroom House for sale in Bahria Town, Lahore","Bahria Town - Sector E, Bahria Town, Lahore, Punjab",PKR 3.5 Crore,10.0,2250.0,5,5,,,2015,"{'Bedrooms': '5', 'Bathrooms': '5', 'Kitchens': '2'}","Drawing Room, Dining Room, Study Room, Prayer Room, Lounge or Sitting Room, Other Rooms",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_reserve_a_centrally_located_house_of_10_marla_in_bahria_town_-_sector_e-53416520-1802-1.html,2015,2,,5,,2,
53416515,Bahria Town,https://www.zameen.com/Houses_Property/Lahore_Bahria_Town-509-1.html,"3 Bedroom House for sale in Bahria Town, Lahore","Bahria Town - Sector E, Bahria Town, Lahore, Punjab",PKR 1.8 Crore,5.0,1125.0,3,4,,,2015,"{'Bedrooms': '3', 'Bathrooms': '4', 'Servant Quarters': '0', 'Kitchens': '2', 'Store Rooms': '0'}","Drawing Room, Dining Room, Study Room, Prayer Room, Other Rooms",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_stunning_house_is_available_for_sale_in_bahria_town_-_sector_e-53416515-1802-1.html,2015,2,,4,0,2,0
53597857,Bahria Town,https://www.zameen.com/Houses_Property/Lahore_Bahria_Town-509-1.html,"5 Bedroom House for sale in Bahria Town, Lahore","Bahria Town - Sector E, Bahria Town, Lahore, Punjab",PKR 4 Crore,10.0,2250.0,5,6,,,,"{'Bedrooms': '5', 'Bathrooms': '6', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_10_marla_brand_new_luxury_designer_house_available_for_sale_in_bahria_town_lahore-53597857-1802-1.html,,,,6,1,2,1
53596068,Bahria Town,https://www.zameen.com/Houses_Property/Lahore_Bahria_Town-509-1.html,"5 Bedroom House for sale in Bahria Town, Lahore","Bahria Town - Sector C, Bahria Town, Lahore, Punjab",PKR 3.15 Crore,10.0,2250.0,5,6,,,2025,"{'Bedrooms': '5', 'Bathrooms': '6', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_10_marla_brand_new_luxury_house_for_sale-53596068-1784-1.html,2025,2,1,6,1,2,1
52825579,Bahria Town,https://www.zameen.com/Houses_Property/Lahore_Bahria_Town-509-1.html,"3 Bedroom House for sale in Bahria Town, Lahore","Bahria Town - Sector E, Bahria Town, Lahore, Punjab",PKR 3 Crore,5.0,1125.0,3,4,,,2025,"{'Bedrooms': '3', 'Bathrooms': '4', 'Servant Quarters': '01', 'Kitchens': '2', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_easy_installments_-_luxury_5_marla_homes_in_bahria_town-52825579-1802-1.html,2025,1,2,4,01,2,1
53081619,Bahria Town,https://www.zameen.com/Houses_Property/Lahore_Bahria_Town-509-1.html,"3 Bedroom House for sale in Bahria Town, Lahore","Bahria Town - Sector F, Bahria Town, Lahore, Punjab",PKR 1.9 Crore,5.0,1125.0,3,4,,,2025,"{'Bedrooms': '3', 'Bathrooms': '4', 'Kitchens': '2', 'Store Rooms': '1'}","Drawing Room, Dining Room, Powder Room, Lounge or Sitting Room",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_f_5_marla_brand_new_house_lowest_price_in_bahria_town_lahore-53081619-3097-1.html,2025,1,2,4,,2,1
53461312,Bahria Town,https://www.zameen.com/Houses_Property/Lahore_Bahria_Town-509-1.html,"5 Bedroom House for sale in Bahria Town, Lahore","Bahria Town - Sector E, Bahria Town, Lahore, Punjab",PKR 3.5 Crore,10.0,2250.0,5,5,,,2020,"{'Bedrooms': '5', 'Bathrooms': '6', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_10_marla_house_for_sale_in_bahria_town_sector_e_lahore_5_bed_prime_location-53461312-1802-1.html,2020,3,2,6,1,2,1
53592529,Bahria Town,https://www.zameen.com/Houses_Property/Lahore_Bahria_Town-509-1.html,"6 Bedroom House for sale in Bahria Town, Lahore","Bahria Town - Jasmine Block, Bahria Town - Sector C, Bahria Town, Lahore, Punjab",PKR 5 Crore,1.0,225.0,6,6,,,,"{'Bedrooms': '6', 'Bathrooms': '6'}","Drawing Room, Dining Room",https://www.zameen.com/Property/bahria_town_sector_c_bahria_town_-_jasmine_block_we_are_offering_1_kanal_house_for_sale_jasmine_block_bahria_town_lahore-53592529-1786-1.html,,,,6,,,
53398659,Bahria Town,https://www.zameen.com/Houses_Property/Lahore_Bahria_Town-509-1.html,"5 Bedroom House for sale in Bahria Town, Lahore","Bahria Town - Sector C, Bahria Town, Lahore, Punjab",PKR 4.5 Crore,10.0,2250.0,3,5,,,2025,"{'Bedrooms': '3', 'Bathrooms': '4', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_beautiful_home_in_bahria_town_lahore-53398659-1784-1.html,2025,,2,4,1,2,1
53205366,Bahria Town,https://www.zameen.com/Houses_Property/Lahore_Bahria_Town-509-1.html,"3 Bedroom House for sale in Bahria Town, Lahore","Bahria Town - Sector D, Bahria Town, Lahore, Punjab",PKR 1.62 Crore,5.0,1125.0,3,4,,,,"{'Bedrooms': '3', 'Bathrooms': '4', 'Kitchens': '2'}","Servant Quarters, Drawing Room, Dining Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_d_5_marla_residential_house_for_sale_in_bahria_town_lahore-53205366-1796-1.html,,,,4,,2,
53345364,Bahria Town,https://www.zameen.com/Houses_Property/Lahore_Bahria_Town-509-1.html,"5 Bedroom House for sale in Bahria Town, Lahore","Bahria Town - Sector E, Bahria Town, Lahore, Punjab",PKR 2.8 Crore,10.0,2250.0,5,6,,,2022,"{'Bedrooms': '5', 'Bathrooms': '5', 'Kitchens': '2'}","Study Room, Other Rooms",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_10_marla_house_available_in_sector_c_for_sale_in_bahria_town_lahore-53345364-1802-1.html,2022,,,5,,2,
53345362,Bahria Town,https://www.zameen.com/Houses_Property/Lahore_Bahria_Town-509-1.html,"5 Bedroom House for sale in Bahria Town, Lahore","Bahria Town - Sector E, Bahria Town, Lahore, Punjab",PKR 2.75 Crore,10.0,2250.0,5,6,,,2018,"{'Bedrooms': '5', 'Bathrooms': '5', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_10_marla_house_for_sale_in_sector_c_bahria_town_lahore-53345362-1802-1.html,2018,5,,5,1,2,1
53257265,Bahria Town,https://www.zameen.com/Houses_Property/Lahore_Bahria_Town-509-1.html,"3 Bedroom House for sale in Bahria Town, Lahore","Bahria Town - Sector E, Bahria Town, Lahore, Punjab",PKR 1.75 Crore,5.0,1125.0,3,4,,,,"{'Bedrooms': '3', 'Bathrooms': '4', 'Kitchens': '2'}",Lounge or Sitting Room,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_5_marla_house_available_for_sale_in_bahria_town_lahore-53257265-1802-1.html,,,2,4,,2,
53396912,Bahria Town,https://www.zameen.com/Houses_Property/Lahore_Bahria_Town-509-1.html,"5 Bedroom House for sale in Bahria Town, Lahore","Bahria Town - Sector C, Bahria Town, Lahore, Punjab",PKR 3.2 Crore,10.0,2250.0,5,6,,,2025,"{'Bedrooms': '5', 'Bathrooms': '6', 'Servant Quarters': '1', 'Kitchens': '2'}","Drawing Room, Lounge or Sitting Room, Other Rooms",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_10_marla_prime_location_ultra_modern_house_for_sale_in_bahria_town_lahore-53396912-1784-1.html,2025,,,6,1,2,
53516354,Bahria Town,https://www.zameen.com/Houses_Property/Lahore_Bahria_Town-509-1.html,"3 Bedroom House for sale in Bahria Town, Lahore","Bahria Town - Block BB, Bahria Town - Sector D, Bahria Town, Lahore, Punjab",PKR 1.65 Crore,5.0,1125.0,3,4,,,,"{'Bedrooms': '3', 'Bathrooms': '4', 'Kitchens': '2'}","Drawing Room, Dining Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/bahria_town_sector_d_bahria_town_-_block_bb_5_marla_house_available_for_sale_in_bahria_town_lahore-53516354-1798-1.html,,,,4,,2,
52608343,Bahria Town,https://www.zameen.com/Houses_Property/Lahore_Bahria_Town-509-1.html,"3 Bedroom House for sale in Bahria Town, Lahore","Bahria Town - Safari Villas, Bahria Town - Sector B, Bahria Town, Lahore, Punjab",PKR 2.3 Crore,8.0,1800.0,3,3,,,7,"{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/bahria_town_sector_b_bahria_town_-_safari_villas_8_marla_beautiful_house_safari_villa_bahria_town_lahore_for_sale-52608343-1782-1.html,7,5,2,3,1,1,1
53379327,Bahria Town,https://www.zameen.com/Houses_Property/Lahore_Bahria_Town-509-1.html,"3 Bedroom House for sale in Bahria Town, Lahore","Bahria Town - Safari Villas, Bahria Town - Sector B, Bahria Town, Lahore, Punjab",PKR 1.75 Crore,7.0,1575.0,03,4,,,2020,"{'Bedrooms': '03', 'Bathrooms': '04'}","Servant Quarters, Drawing Room, Dining Room, Kitchens, Study Room, Prayer Room, Powder Room, Gym, Store Rooms, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/bahria_town_sector_b_bahria_town_-_safari_villas_8_marla_european_style_house_for_sale_in_safari_villas_block_bahria_town_lahore-53379327-1782-1.html,2020,,02,04,,,
